title,description,location,currency,category,amount_funded,project_goal,number_backers,"Atlanta, GA","Austin, TX","Boston, MA","Brooklyn, NY","Cambridge, MA","Chicago, IL","Dallas, TX","Las Vegas, NV","London, UK","Los Angeles, CA","Melbourne, AU","Montreal, Canada","Nashville, TN","New York, NY","Oakland, CA","Palo Alto, CA","Paris, France","Philadelphia, PA","Portland, OR","Provo, UT","Salt Lake City, UT","San Diego, CA","San Francisco, CA","San Jose, CA","Seattle, WA","St. Louis, MO","Tokyo, Japan","Toronto, Canada","Vancouver, Canada","Washington, DC",other_loc,aud,cad,chf,dkk,eur,gbp,nzd,sek,usd,3D Printing,Animation,Anthologies,Apparel,Art Books,Camera Equipment,Comics,DIY Electronics,Design,Documentary,Fashion,Film &amp; Video,Food,Gadgets,Games,Graphic Design,Hardware,Music,Narrative Film,Nonfiction,Playing Cards,Product Design,Software,Sound,Tabletop Games,Technology,Video Games,Wearables,Webcomics,Webseries,other_categ
IN THE DARK - A Horror Anthology," A monstrous collection of all-new, original terror tales from the darkest and most brilliant minds in comics. ",other_loc,usd,Anthologies,-0.977594912089,-0.142818193631,-0.812214769728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dreamwell, Dreamwell is a game of fantastical whimsy for 2-4 dreamers in 30 minutes featuring the art of Tara McPherson. ,other_loc,usd,Tabletop Games,-1.06428199643,-0.142818193631,-0.815123524508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Zip n Store\u2026 Food Storage, Simple and Easy!"," Zip n Store is a revolutionary food storage system that simplifies the way you store, organize and find your food! ",other_loc,usd,Product Design,0.162125149907,-0.797384908415,-0.818032279288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Too Many Bones, A fantasy dice-builder that's oozing with dice-strategy. Play solo or co-op while building your dice skill trees and backup plans! ,other_loc,usd,Tabletop Games,1.89439356885,0.642661864109,-0.818032279288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Kidneythieves' new Full-Length, ""THE MEND"""," Calling all Fans!  Help make kidneythieves' 5th release ""THE MEND"" happen! ","Los Angeles, CA",usd,other_categ,-0.977712773523,0.839031878545,-0.819486656678,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Virtuali-Tee: The Ultimate Way to Learn About the Body!," Kids switch on when you bring a subject to life. For just the price of a t-shirt, teach your kids about the anatomy. ","London, UK",gbp,Wearables,-0.989071669177,2.4754486655,-0.822395411458,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"\u2714 Check, Please!: Year One"," Help bring the first volume of Check, Please! to print! ",other_loc,usd,Webcomics,-0.993211552029,-1.12466826581,-0.828212921018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Brand New Windowfarms- Vertical Food Gardens, Grow fresh food in your windows even during the winter without dirt! Hitting $200K goal gets them sustainably produced in the USA! ,"Brooklyn, NY",usd,Food,1.70311919495,1.16631523594,-0.828212921018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Judas Redux," ""The Last Days of Judas Iscariot"" by Stephen Adly Guirgis. August 23- Sept 8th. Chicago IL.  It's finally happening. ","Chicago, IL",usd,other_categ,-1.16235744179,0.249921835239,-0.828212921018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Smog Free Project, Let's build the world's largest air-purifier! Kick start The Smog Free Movement by creating clean air zones in cities around the globe. And get a Smog Free Ring as a symbol of 1000m3 clean air. ,other_loc,eur,other_categ,-0.420655440739,1.16631523594,-0.828212921018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Backwards backpack: the revolutionary RiutBag, Safe city travel with backwards backpack: RiutBag. All zips hidden against your back for peace of mind. Choose your RiutBag at www.riut.co.uk Shipping globally every day ,other_loc,gbp,Product Design,0.241504825373,0.655753198405,-0.828212921018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sketch Workshop," A complete sketching solution for beginners, hobbyists and artists looking to brush up on drawing skills, with tuition by pro artists. ",other_loc,gbp,other_categ,-0.808552151084,-0.928298251372,-0.831121675798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vengeance, Take your favourite revenge movie and crank the action-dial up a few notches  _  __ Welcome to Vengeance! ,other_loc,usd,Tabletop Games,0.597696810105,1.16631523594,-0.832576053188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TUO: The Ultimate Travel Undergarment Organizer," TUO,The Travel Undergarment Organizer: Pack your suitcase better, keep it organized in your hotel room ","San Francisco, CA",usd,Product Design,-0.38961368569,-1.12466826581,-0.834030430578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Stompy: The Giant, Rideable Walking Robot"," Meet Stompy: An open-source, 18ft wide, 4,000 pound, 6-legged hydraulic robot that you can ride. ",other_loc,usd,other_categ,-0.646595808769,2.14816530811,-0.836939185358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RightPSI: Tire Pressure At A Glance," RightPSI is a tire cap that shows when your tires are underinflated, saving you money, keeping you safe, and helping the environment. ",other_loc,usd,Technology,-1.05329141776,-0.797384908415,-0.838393562748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MOONSHOT: The Indigenous Comics Collection," MOONSHOT is an incredible 200 page collection of short stories from Indigenous creators across North America, in comic book form! ","Toronto, Canada",cad,other_categ,-0.985815747076,1.42814192185,-0.839847940138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Expeditions: Conquistador, A story-driven tactical roleplaying game with a touch of strategic resource management and a pinch of choose-your-own-adventure. ,other_loc,usd,Video Games,-0.949647019669,2.4754486655,-0.839847940138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Slim 2: The Perfect Minimal Wallet," Slim 2 wallet is a beautifully simple, super-thin, card-carrying over-achiever. Designed for minimalists. ",other_loc,usd,Product Design,-0.756987773926,-0.797384908415,-0.839847940138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Darklight: Memento Mori - Miniatures Dungeon Crawler, A cooperative dungeon crawler which combines tabletop and RPG elements in a dark-gothic world. Inspired by the greatest of its kind. ,other_loc,gbp,Tabletop Games,0.139554685391,2.4754486655,-0.839847940138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Leonardo | Art Playing Cards," The masterworks of Renaissance artist Leonardo da Vinci, designed by hand in Gold and Silver Edition Playing Cards. ","San Francisco, CA",usd,Playing Cards,-0.891349808122,-0.879205747763,-0.841302317528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Less Mess Happy Mat, The Less Mess Happy Mat is a one-piece silicone placemat + plate that suctions the table to capture every morsel of your mealtime mess. ,other_loc,usd,Product Design,-1.01632712567,0.184465163761,-0.841302317528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
\xc1rst\xed\xf0ir \u2013 Music from the heart of Iceland. Our third album.," We sing, we string, play piano, and pick guitars.  Our third album is in the making and we need your help to finish it! ",other_loc,usd,Music,-1.07175146478,-0.797384908415,-0.841302317528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Gallery," A missing sister, an ancient machine, and a sinister presence await within The Gallery,  a built for VR experience inspired by dark 80  _  _s fantasy adventure  films. A world filled with bizarre  characters, curious interactions and awe inspiring adventure! ",other_loc,usd,Video Games,-0.865818075089,2.14816530811,-0.841302317528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ZEROHOUR APEX: Titanium Tactical Pen with Tungsten Tip (EDC), Everyday carry pen meets premium writing instrument. Glass breaker + self-defense tip. Titanium or aluminum. Fisher Space ink refills. ,other_loc,usd,Product Design,0.428536187667,-0.797384908415,-0.842756694918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Finex Cast Iron Skillet: A Beloved Classic Updated," The Finex 12"" Cast Iron Skillet sports an octagonal shape, a quick-cooling wire-spring handle, and a beautiful CNC-machined interior. ","Portland, OR",usd,Product Design,1.02129080212,-0.470101551023,-0.855846091428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Alan Moore & Mitch Jenkins - 'His Heavy Heart'," Written by Alan Moore, directed by Mitch Jenkins. His Heavy Heart, the final film in the Jimmy's End cycle of shorts making a full DVD ",other_loc,gbp,other_categ,-1.19213218643,0.839031878545,-0.855846091428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LOAD the Board Game, The armies of Chaos and Atlantis clash in a battle to decide the fate of the world in this PvP miniatures board game for 2-6 players! ,"Chicago, IL",usd,Tabletop Games,1.08676282844,-0.142818193631,-0.855846091428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Morbid Anatomy Museum," A brand new museum in Brooklyn, dedicated to the artifacts and ideas which fall through the cracks ","Brooklyn, NY",usd,other_categ,-0.967827145787,1.82088195072,-0.857300468817,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Infragram: the Infrared Photography Project," A simple, cheap infrared camera which can measure plant health -- for geek gardeners, farmers, and open source DIY scientists. ","Cambridge, MA",usd,Camera Equipment,-1.03618677722,-0.142818193631,-0.858754846207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The RAFINO - Coffee Grind Refining System, The Rafino is a coffee refining system that delivers the most consistent grind with micron level precision ,"Toronto, Canada",cad,Product Design,0.245482648754,1.49359859333,-0.858754846207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Snooperscope\u2122 - Night Vision Scope for smartphone," Wifi & Portable for Airsoft, Wildlife Observers, Hunters, Sport+Action, Surveillance, Ghost hunters. ","London, UK",gbp,Hardware,-0.913714015129,0.511748521153,-0.858754846207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keylet : A Minimal Key and Wallet All In One System," A sleek, minimal key and wallet system that is designed for the modern lifestyle. Custom Engraving available. ",other_loc,usd,Product Design,-0.415778923928,0.675390199849,-0.858754846207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Orcs Must Die! The Boardgame," Orcs Must Die! The Board Game! is a co-op and vs. tower defense style board game.  Buy our game! Orcs MUST die, after all! If you missed the campaign, click the link below. ",other_loc,usd,Tabletop Games,2.01716098453,0.511748521153,-0.858754846207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Freezepop's New Album!," We're finally making our fifth full-length album, and we need your help to give it a proper release! ",other_loc,usd,other_categ,-0.78994477727,-0.142818193631,-0.860209223597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sword & Plough, Sword & Plough is a quadruple bottom line bag company that works with veterans to repurpose military surplus fabric into stylish bags. ,"New York, NY",usd,Fashion,2.51126557914,-0.797384908415,-0.863117978377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nota: The Ultrafine Tip Stylus for iPad + Android Tablets, Active electronics give a very fine point tip; it even works with gloves on. For iOS or Android. Less than 1/2 the size of most stylus. ,other_loc,usd,Product Design,-0.91171037076,0.511748521153,-0.864572355767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
miggo - camera's best amigo, The world's first patent pending camera strap that morphs into a stylish protective case. ,"Brooklyn, NY",usd,Product Design,-0.896373651725,-0.797384908415,-0.866026733157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"The CutterPillar ""Crop""   Paper-Cutter/Trimmer", The best paper cutter in the world is now... portable! ,"Salt Lake City, UT",usd,Product Design,-1.18989281919,-1.12466826581,-0.867481110547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Meld: A Perfect Meal Every Time, Meld upgrades your existing cookware and stove with automatic temperature control so every meal is perfect ,"Seattle, WA",usd,Gadgets,1.00156374469,1.16631523594,-0.867481110547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Untold History of Japanese Game Developers, A book with more Japanese developer interviews than any other; a wealth of untold anecdotes from Japan's video game history in English ,other_loc,gbp,other_categ,-1.05505933926,1.16631523594,-0.868935487937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HOPE - The Board Game," Do you feel like saving the world with your friends in your free time ? 45-60 minutes, meta-cooperative game for 2-4 players. ","New York, NY",usd,Tabletop Games,-0.630802376679,-0.470101551023,-0.868935487937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CordCruncher Headphones, The Cord Cruncher is the latest innovation in headphone technology. Take command of your music experience and tame the cord! ,"Las Vegas, NV",usd,Product Design,-1.10519464654,-0.797384908415,-0.870389865327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UNLEASHED - Full Control Over Your DSLR From Your Smartphone," A beautifully designed tiny Bluetooth module, packed with features: Fully control your DSLRs settings. Wireless. From your smartphone. ",other_loc,eur,Camera Equipment,0.663227767134,1.82088195072,-0.870389865327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spot - The coolest HD smart home camera EVER," Finally, a smart home security camera with easy installation that can recognize smoke alarms and recap a day in seconds with Time Lapse ",other_loc,usd,Gadgets,0.277467295271,1.16631523594,-0.873298620107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Through the Breach: A Malifaux Roleplaying Game," A story-driven, roleplaying experience set in Wyrd's world of Malifaux. ",other_loc,usd,Tabletop Games,1.50626113564,-0.142818193631,-0.873298620107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Nova: the wireless flash for better iPhone & Android photos," A bright new way to take better photos. Carry this slim, wireless flash in your wallet and transform your photos with great light. ","Chicago, IL",usd,Product Design,-0.828352871913,-0.470101551023,-0.873298620107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Grifta - Morphing Gamepad, A flat gamepad can't compete. This controller is designed to provide performance and speed. You can even use it with your gaming mouse. ,other_loc,gbp,Technology,-0.246868757035,2.14816530811,-0.876207374887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SNAP! 6 - The Easiest Way To SNAP A SHOT With Your iPhone 6," An iPhone 6 case with an actual shutter button & interchangeable lenses that make photo-taking easy, fun and professional. ",other_loc,usd,Product Design,-0.453597711404,-0.797384908415,-0.876207374887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Manhattan Project: Energy Empire board game," From the ashes of war, nations rise to power in the Atomic Age. The successor to the very popular board game: The Manhattan Project. ",other_loc,usd,Tabletop Games,-0.740973351648,0.511748521153,-0.877661752277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bluetooth Earbuds w/ Magnetic Docking. Made in USA.," Disentangle from the cumbersome earbud cord; add new functionality to your digital lifestyle. New from Timbuk2 founder, Rob Honeycutt. ",other_loc,usd,Product Design,0.0406247446425,-0.142818193631,-0.877661752277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Alien Frontiers Big Box - Reloaded!, The entire Alien Frontiers universe in one amazing Big Box! Now with options for existing owners of Alien Frontiers!! ,other_loc,usd,Tabletop Games,0.199914472025,0.890480822327,-0.877661752277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
iPhone Dock for iMac & Apple Displays \u2013 The OCDock \u2122, When iMac and iPhone become one. OCDock is to iMac and iPhone what Issey Miyake turtlenecks were to Steve Jobs. ,other_loc,usd,Product Design,-0.496882322859,1.10085856446,-0.882024884447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MAGNETIC Bike Lights: Brightening Bike Lanes Worldwide," Classic design, world-famous bike culture, and dark winter days... This is Copenhagen. Our bike lights are inspired by all three. ",other_loc,usd,Product Design,-0.976607822584,1.16631523594,-0.883479261837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
